p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.5904337871915e-53,-0.300508169457448,0.615,0.626,3.84662315770137e-49,4,GUK1
8.60376630267226e-53,-0.253807104071662,0.074,0.152,2.08090691796431e-48,4,IL18R1
1.09579416065687e-52,-0.361921452091474,0.531,0.568,2.6502877569647e-48,4,IFI16
1.12389165736828e-52,-0.409546011770173,0.239,0.325,2.71824436251091e-48,4,SNTB1
1.26131143707274e-52,-0.370895197226207,0.292,0.374,3.05060784170413e-48,4,PDZD8
3.69933614882462e-52,-0.369785223572712,0.45,0.504,8.94721440954723e-48,4,YAF2
5.89427437687371e-52,-0.334034775815831,0.622,0.642,1.42558920079067e-47,4,PTPRA
1.71455271937474e-51,-0.29204300843664,0.14,0.219,4.14681720707973e-47,4,SASH3
1.88383500266839e-51,-0.32438329677312,0.22,0.305,4.55624333745377e-47,4,GALNT1
3.92998169468828e-49,-0.254020890216576,0.051,0.121,9.50505372677308e-45,4,ARHGEF12
1.02538114478625e-48,-0.29856340687163,0.145,0.22,2.47998683678001e-44,4,PTPN18
1.15639930965906e-48,-0.251635266267777,0.058,0.129,2.7968673703414e-44,4,LATS2
2.60391262367369e-48,0.259726323827685,0.415,0.303,6.2978230716172e-44,4,PELI2
3.10326080986526e-48,-0.270564573888098,0.116,0.194,7.50554659474011e-44,4,PIK3CG
4.66516274502293e-48,-0.317004857457295,0.448,0.489,1.12831626151125e-43,4,FMNL1
8.32353576522082e-48,-0.347316444689724,0.368,0.429,2.01313036017631e-43,4,ATP2B4
1.14693776954915e-47,-0.262836365988372,0.102,0.181,2.77398368943158e-43,4,MVB12B
2.97515635703729e-47,-0.314498885415892,0.212,0.292,7.19571316513039e-43,4,ST3GAL5
3.72643277007541e-47,-0.289323316463053,0.147,0.221,9.01275029770439e-43,4,IRF1-AS1
4.28795908162848e-47,-0.361925829864086,0.271,0.347,1.03708578348266e-42,4,RRAS2
7.24842092109495e-47,-0.313204662955078,0.4,0.444,1.75310308397602e-42,4,PPP1CA
2.27182429394032e-46,0.252258923219343,0.125,0.069,5.49463423732406e-42,4,AL136962.1
2.52690831344997e-46,0.419706597880601,0.313,0.222,6.11158044691011e-42,4,DLEU1
2.91016578396588e-46,-0.260971132488164,0.77,0.764,7.03852696509988e-42,4,ARPC3
6.56153835690759e-46,-0.353367055906904,0.275,0.346,1.58697366700167e-41,4,GALNT11
2.28026132610305e-45,-0.332103683423949,0.423,0.469,5.51504004331283e-41,4,TES
2.60514307687184e-45,-0.391528037399651,0.643,0.649,6.30079904572224e-41,4,CNOT2
1.01934441388008e-44,-0.266021183610085,0.722,0.721,2.46538639941036e-40,4,APBB1IP
1.09676173010872e-44,-0.305514924306933,0.333,0.39,2.65262792044094e-40,4,RASAL3
1.65570078710814e-44,-0.307199950651518,0.552,0.589,4.00447792369975e-40,4,PSME4
4.75625798543399e-44,-0.308564617730335,0.555,0.568,1.15034855635706e-39,4,NDUFB2
5.1871080464837e-44,-0.288267003705423,0.443,0.489,1.25455395212255e-39,4,LBH
5.53518781749586e-44,-0.277733236897969,0.125,0.197,1.33874052553955e-39,4,AC004687.1
7.76425637346191e-44,-0.28892665909196,0.303,0.363,1.8778630464855e-39,4,BLOC1S1
1.90876858157127e-43,-0.295794232309409,0.481,0.515,4.61654769138827e-39,4,CCDC12
1.9982602390413e-43,-0.368508124874309,0.451,0.494,4.83299221414528e-39,4,MYO9B
2.44514111478003e-43,-0.255535715196229,0.73,0.725,5.91381830020699e-39,4,SET
3.52020264177109e-43,-0.343517853427967,0.38,0.433,8.51396210938755e-39,4,RNF115
3.99000168098865e-43,-0.255805146042194,0.862,0.867,9.65021806563914e-39,4,MYL12A
5.48277045273124e-43,-0.268422628665484,0.091,0.16,1.32606286169758e-38,4,TIGIT
1.91441193600758e-42,-0.308905380031368,0.509,0.544,4.63019670842794e-38,4,RC3H1
6.51655818077592e-42,-0.288887185165784,0.232,0.297,1.57609476160246e-37,4,TSEN54
1.21481932679094e-41,-0.317110533497575,0.209,0.276,2.93816202377656e-37,4,GPR65
1.21722336539149e-41,-0.365997949510878,0.435,0.485,2.94397643153586e-37,4,NFAT5
1.60326358215014e-41,-0.272975508742252,0.153,0.228,3.87765329978832e-37,4,PATL2
1.68726225694465e-41,-0.347704166623727,0.54,0.571,4.08081249464633e-37,4,AGTPBP1
1.89705419069992e-41,-0.373900292349986,0.376,0.421,4.58821526562682e-37,4,DGKD
3.1460662740048e-41,-0.386285184766793,0.31,0.382,7.60907589030802e-37,4,YES1
5.39940937356857e-41,-0.308603998793588,0.223,0.295,1.3059011510913e-36,4,CPD
1.90834644356703e-40,-0.313082051230103,0.324,0.39,4.61552670841123e-36,4,BHLHE40
1.44132968465973e-39,-0.298081128018358,0.277,0.339,3.48599997531802e-35,4,ZBTB38
2.86302982056066e-39,-0.316781312423623,0.489,0.529,6.92452392400801e-35,4,MAPRE2
3.51823414357851e-39,0.253724808034468,0.217,0.145,8.50920109965898e-35,4,SGO1-AS1
4.69633304868252e-39,-0.297024728571421,0.589,0.6,1.13585511115435e-34,4,IQGAP1
4.69799454400189e-39,-0.302818235262693,0.299,0.36,1.1362569604123e-34,4,NAA50
5.23897612028383e-39,-0.303845462554902,0.295,0.357,1.26709876445185e-34,4,ZBTB44
5.83248621809846e-39,-0.323418932736448,0.34,0.391,1.41064511670929e-34,4,RAD23B
1.15091048915371e-38,-0.284766548786574,0.674,0.686,2.78359210906716e-34,4,TAOK3
1.8745081399228e-38,-0.310633234204674,0.575,0.589,4.53368538721729e-34,4,HELZ
2.00510028909921e-38,-0.315662878793682,0.169,0.235,4.84953555921535e-34,4,AXIN1
2.25105237293332e-38,0.334334180198403,0.365,0.282,5.44439526917653e-34,4,BTBD11
2.8228278667184e-38,-0.270515840673286,0.164,0.23,6.82729147844511e-34,4,B3GNT2
2.98670254004052e-38,-0.287436202711408,0.738,0.726,7.223638763342e-34,4,RAB2A
3.45002573071672e-38,-0.274822280215571,0.171,0.244,8.34423223231145e-34,4,ACSL1
8.69898559099038e-38,-0.28027185194358,0.646,0.66,2.10393665503693e-33,4,ERBIN
1.02090295110041e-37,-0.300607923484991,0.344,0.393,2.46915587753145e-33,4,RIOK3
1.59481498548013e-37,-0.266613869679445,0.137,0.204,3.85721952388224e-33,4,SSH1
1.73443279757468e-37,-0.317899585815569,0.233,0.304,4.19489916421413e-33,4,PZP
1.74757017732627e-37,-0.335476656974224,0.51,0.542,4.22667323088131e-33,4,NFATC3
1.79088626116253e-37,-0.254217967906007,0.135,0.203,4.33143751124769e-33,4,LRMP
2.16410628732996e-37,-0.278500566874649,0.452,0.484,5.23410746653625e-33,4,ARHGAP30
2.26086593036022e-37,-0.292099834338132,0.048,0.105,5.46813033916924e-33,4,IL12RB2
7.21305139195485e-37,-0.345892933889762,0.525,0.533,1.7445486096582e-32,4,CALR
7.56357875591382e-37,-0.301685480037935,0.202,0.262,1.82932715790532e-32,4,LASP1
1.5376307142529e-36,-0.302096074207304,0.24,0.297,3.71891364549207e-32,4,JMJD6
1.91325974015919e-36,-0.270481343347637,0.611,0.623,4.62741000754901e-32,4,DIAPH1
2.81961008602503e-36,-0.284299971447257,0.466,0.498,6.81950895406015e-32,4,PRKACB
2.90690335261338e-36,-0.268852556682414,0.191,0.255,7.03063644863071e-32,4,RMND5A
4.5046145699635e-36,-0.428860759736885,0.64,0.654,1.08948607989137e-31,4,NFKBIA
1.14995763320752e-35,-0.400484874180821,0.082,0.142,2.7812875316757e-31,4,MIR646HG
2.5397309017944e-35,-0.280028870566242,0.644,0.642,6.14259315907993e-31,4,PDIA3
1.48846640282217e-34,-0.262782766997022,0.684,0.672,3.60000484186571e-30,4,TCF25
8.5650363204569e-34,-0.25930345342959,0.163,0.226,2.0715396844657e-29,4,ZDHHC7
9.22145232750463e-34,-0.28909379507755,0.4,0.429,2.23030045993027e-29,4,OSTF1
3.51036639632767e-33,-0.279198657657107,0.106,0.17,8.4901721661581e-29,4,HIP1
1.12043601482455e-32,-0.291019603986939,0.214,0.272,2.70988654545467e-28,4,RRBP1
1.53451079653081e-32,-0.269339082334081,0.409,0.442,3.71136781248943e-28,4,HMGN3
2.26262802218705e-32,-0.316218362742669,0.381,0.419,5.4723921344616e-28,4,OTULIN
4.19188165825607e-32,-0.292438312563102,0.339,0.391,1.01384849786581e-27,4,MAP4K5
4.54545825597443e-32,-0.267856423602577,0.263,0.312,1.09936453378998e-27,4,PPP1R18
9.19593247495413e-32,-0.290900317342791,0.15,0.21,2.22412822839241e-27,4,AGPAT4
1.11096547692702e-31,-0.279282210956246,0.502,0.522,2.6869811024957e-27,4,LNPEP
1.82609602122051e-31,-0.255597897560225,0.142,0.199,4.41659583692392e-27,4,ZBP1
2.55705011299746e-31,-0.285015640909298,0.229,0.294,6.18448140329567e-27,4,PCCA
3.22279396934064e-31,-0.266699852152235,0.293,0.338,7.79464949424727e-27,4,SSBP4
7.00983525196906e-31,-0.314468476107248,0.545,0.562,1.69539875404124e-26,4,IRF1
1.00818237715057e-30,-0.554856990822911,0.527,0.542,2.43838989737637e-26,4,DUSP2
1.0362697012934e-30,-0.275098992632379,0.259,0.314,2.50632189954823e-26,4,UBE2E3
2.68477529174477e-30,-0.266702576243077,0.225,0.276,6.49339752061391e-26,4,ARHGAP9
3.81641004267528e-30,-0.274032109445866,0.285,0.332,9.23036932921443e-26,4,CDC42EP3
5.1916018409244e-30,-0.287080136136027,0.386,0.417,1.25564082124597e-25,4,SH3GLB1
8.68224853269908e-30,-0.251214553531652,0.464,0.476,2.0998886301186e-25,4,DRAP1
1.02916074977743e-29,-0.262815826743331,0.553,0.56,2.48912818941169e-25,4,ABI1
1.72727401999679e-29,-0.298888240407788,0.49,0.505,4.17758494476423e-25,4,GATAD2A
2.32750989258026e-29,-0.260505399484879,0.34,0.377,5.62931542619461e-25,4,SCP2
2.64719172957447e-29,-0.268162114677068,0.33,0.371,6.40249791714881e-25,4,ZBTB7A
2.75958535541762e-29,-0.261430063464778,0.442,0.46,6.67433314061305e-25,4,PRELID1
5.18827810379808e-29,-0.26524730502624,0.549,0.553,1.2548369421846e-24,4,SRSF2
8.29517920161398e-29,-0.272059200468326,0.333,0.371,2.00627204170236e-24,4,ZAP70
1.84198519742449e-28,-0.267126310076479,0.207,0.255,4.45502539849088e-24,4,SH2D1A
3.36527766571064e-28,-0.278680815019512,0.354,0.388,8.13926056228776e-24,4,APOL6
4.67290169338506e-28,-0.321507073142411,0.233,0.287,1.13018800356211e-23,4,FOXO3
5.77111278676873e-28,-0.316478134033342,0.38,0.425,1.39580133860788e-23,4,PHF21A
9.1594098824424e-28,-0.25480639192175,0.414,0.439,2.21529487416752e-23,4,BTN3A1
2.57266321731766e-27,-0.315648444918441,0.214,0.27,6.2222432574045e-23,4,LINC01278
3.48080977738015e-27,-0.255026209316449,0.327,0.369,8.41868652757163e-23,4,NLRC3
5.38056990553893e-27,-0.255081245988847,0.259,0.301,1.30134463735365e-22,4,MXD4
6.30518921137053e-27,-0.287185025671582,0.679,0.695,1.52497306266208e-22,4,SYTL3
6.73714369694641e-27,-0.347604050594526,0.49,0.518,1.62944557454346e-22,4,PLCG2
4.02266793550914e-26,-0.302779616931304,0.351,0.392,9.72922466882241e-22,4,SLC7A5
5.5826008679958e-26,-0.264202834985679,0.306,0.343,1.35020784593346e-21,4,DOK2
6.90158782882773e-26,-0.279685073879172,0.289,0.335,1.66921803228028e-21,4,SPPL2A
1.51463377035104e-25,-0.257286104549289,0.426,0.452,3.66329323697102e-21,4,TACC1
1.85927816018289e-25,-0.275172182899945,0.415,0.429,4.49685015821834e-21,4,DHRS7
4.87387573696012e-25,-0.251929649145068,0.305,0.347,1.17879558574117e-20,4,PTPN7
6.3927160176424e-25,-0.279566128204241,0.3,0.339,1.54614229602699e-20,4,MEF2D
8.71211386604811e-25,-0.254264872876538,0.407,0.426,2.10711185964239e-20,4,BTN3A2
3.6498264131769e-23,-0.257292609501017,0.343,0.375,8.82747016290966e-19,4,SPN
1.17037525552688e-22,-0.251739595325002,0.428,0.45,2.83066959301731e-18,4,USP33
1.88868379513816e-22,-0.25576762754454,0.486,0.508,4.56797062692115e-18,4,QKI
1.10485982953352e-20,-0.272690705157004,0.596,0.596,2.67221398370977e-16,4,RAB8B
5.64576936190553e-19,-0.265692113765618,0.574,0.59,1.36548577787047e-14,4,ARL15
7.65518103271933e-19,-0.270708150255175,0.143,0.185,1.8514820845735e-14,4,PMAIP1
1.36713951919406e-17,-0.272364110409941,0.39,0.409,3.30656364112275e-13,4,TENT4B
4.72225361083463e-17,-0.338073484573263,0.317,0.343,1.14212425831646e-12,4,APBA2
7.27852748749772e-17,-0.27741210850316,0.263,0.292,1.7603846581262e-12,4,VCL
1.33986543665895e-14,-0.280788454564552,0.618,0.599,3.24059854510333e-10,4,CARD11
9.06752836527802e-12,-0.342490150953692,0.448,0.44,2.19307241042614e-07,4,IFRD1
3.25243490897927e-10,-0.261879601998469,0.53,0.5,7.86633907085725e-06,4,DSTN
4.19328876249827e-09,-0.313082652536382,0.171,0.193,0.000101418882009783,4,ZBTB16
0.00945966655167869,-0.28330267609199,0.465,0.407,1,4,HBB
0,2.55497292773621,0.854,0.159,0,5,TSHZ2
0,2.34616491633442,0.876,0.242,0,5,FHIT
0,1.85332676425186,0.968,0.498,0,5,BACH2
0,1.82774219519425,0.901,0.305,0,5,LEF1
0,1.76201013304375,0.975,0.473,0,5,PRKCA
0,1.62797141467114,0.784,0.29,0,5,PLCL1
0,1.58110053087838,0.402,0.1,0,5,AL589693.1
0,1.56795585183797,0.947,0.599,0,5,MAML2
0,1.49003892419513,0.9,0.361,0,5,SERINC5
0,1.4811492166018,0.333,0.085,0,5,EDA
0,1.43811589156112,0.726,0.236,0,5,IGF1R
0,1.3974596196412,0.96,0.535,0,5,CAMK4
0,1.37925587254728,0.538,0.125,0,5,AC139720.1
0,1.30401601525792,0.675,0.199,0,5,CERS6
0,1.29190691028798,0.67,0.208,0,5,CSGALNACT1
0,1.28822323723396,0.96,0.581,0,5,INPP4B
0,1.28145222914798,0.825,0.356,0,5,IL6ST
0,1.25465127936638,0.497,0.076,0,5,AL109930.1
0,1.24911636627531,0.688,0.24,0,5,SESN3
0,1.19609952137357,0.966,0.654,0,5,PDE3B
0,1.17962349293051,0.806,0.544,0,5,BCL2
0,1.17239176272027,0.675,0.287,0,5,NELL2
0,1.16176235297207,0.795,0.355,0,5,SNX9
0,1.1615128444766,0.863,0.466,0,5,ANK3
0,1.08830742575215,0.574,0.166,0,5,MAN1C1
0,1.07459856825597,0.526,0.14,0,5,PCSK5
0,1.06891947802809,0.905,0.644,0,5,NDFIP1
0,1.040259591374,0.552,0.17,0,5,RETREG1
0,1.03751896342033,0.817,0.554,0,5,TGFBR2
0,1.02993744818645,0.759,0.427,0,5,MLLT3
0,1.01060034568849,0.603,0.187,0,5,TRABD2A
0,1.00558619143598,0.766,0.43,0,5,ITPKB
0,0.99585251309558,0.864,0.522,0,5,OXNAD1
0,0.989520931706253,0.55,0.238,0,5,PRKN
0,0.98018434190453,0.618,0.177,0,5,CCR7
0,0.956663228643783,0.848,0.485,0,5,TCF7
0,0.938079401613162,0.785,0.46,0,5,ABLIM1
0,0.937507862965346,0.638,0.276,0,5,RASGRF2
0,0.899612022687037,0.756,0.336,0,5,RCAN3
0,0.887805830647718,0.781,0.474,0,5,ZEB1
0,0.880316466821617,0.327,0.075,0,5,KANK1
0,0.875431050083519,0.988,0.86,0,5,BCL11B
0,0.873742941862024,0.747,0.425,0,5,CD55
0,0.869615008706884,0.342,0.046,0,5,LEF1-AS1
0,0.868529510398284,0.744,0.362,0,5,TXK
0,0.866059208655329,0.616,0.334,0,5,SSBP2
0,0.863939857139405,0.601,0.33,0,5,LDLRAD4
0,0.856973735397713,0.63,0.282,0,5,TESPA1
0,0.834456782615614,0.7,0.445,0,5,IMMP2L
0,0.833360604800464,0.761,0.492,0,5,FKBP5
0,0.824977725401184,0.542,0.268,0,5,BTBD11
0,0.817990987437289,0.457,0.119,0,5,SCML1
0,0.811847588472078,0.568,0.19,0,5,MAL
0,0.799453063577507,0.326,0.063,0,5,SLC16A10
0,0.796893382303036,0.628,0.319,0,5,APBA2
0,0.791554362818369,0.787,0.474,0,5,FOXP1
0,0.783636407521496,0.602,0.316,0,5,FAM117B
0,0.781851367936545,0.525,0.204,0,5,ITGA6
0,0.781272539437714,0.689,0.354,0,5,PATJ
0,0.773141471274732,0.256,0.057,0,5,UBE2E2
0,0.772241600162156,0.611,0.28,0,5,PRKCQ-AS1
0,0.771870574556285,0.282,0.067,0,5,AFF3
0,0.771103035691794,0.593,0.272,0,5,RAB3GAP1
0,0.769172011265921,0.761,0.49,0,5,TMEM131L
0,0.769169746292942,0.762,0.484,0,5,HIVEP2
0,0.761734737816742,0.379,0.112,0,5,AC233976.1
0,0.761485441440986,0.444,0.141,0,5,RNF157
0,0.760996087826008,0.425,0.154,0,5,FAAH2
0,0.755165344305757,0.867,0.671,0,5,PDE7A
0,0.753255559314048,0.446,0.182,0,5,SATB1-AS1
0,0.750515375221276,0.684,0.394,0,5,NR3C2
0,0.749265909155751,0.942,0.798,0,5,DOCK10
0,0.745654096282976,0.461,0.154,0,5,AP000787.1
0,0.739779363286542,0.389,0.105,0,5,KCNQ1
0,0.739188355769027,0.233,0.018,0,5,SORCS3
0,0.736799752047332,0.388,0.124,0,5,TAF4B
0,0.730941458304926,0.388,0.08,0,5,ACTN1
0,0.726998888576364,0.361,0.121,0,5,CMTM8
0,0.719805101718217,0.98,0.92,0,5,PABPC1
0,0.711337097806547,0.37,0.145,0,5,SAMD12
0,0.706445180478348,0.284,0.066,0,5,EPHA1-AS1
0,0.697388123561701,0.671,0.311,0,5,SELL
0,0.695431539600584,0.761,0.534,0,5,ITK
0,0.692915361123792,0.495,0.236,0,5,AC119396.1
0,0.688455001472793,0.591,0.346,0,5,AP3M2
0,0.687931022979155,0.874,0.664,0,5,LEPROTL1
0,0.679834233394209,0.556,0.235,0,5,CD28
0,0.670545950013369,0.919,0.904,0,5,RPL23
0,0.669905402923548,0.959,0.844,0,5,ZBTB20
0,0.664077751638109,0.722,0.464,0,5,NCK2
0,0.660588300759503,0.357,0.103,0,5,TTN
0,0.658356283724348,0.533,0.265,0,5,PVT1
0,0.652588093445468,0.442,0.16,0,5,AK5
0,0.648755322218884,0.55,0.259,0,5,DGKA
0,0.646272341453296,0.573,0.308,0,5,CRTC3
0,0.632245582756287,0.355,0.084,0,5,CHRM3-AS2
0,0.631962065743808,0.855,0.659,0,5,SMAP2
0,0.6289577223962,0.305,0.086,0,5,CARMIL1
0,0.613371334962236,0.391,0.141,0,5,LINC01550
0,0.611831330064612,0.503,0.227,0,5,GPR183
0,0.610496246836501,0.389,0.121,0,5,AC010260.1
0,0.610122031745374,0.206,0.03,0,5,SH3RF3
0,0.605720089857146,0.99,0.966,0,5,MBNL1
0,0.600966673957505,0.998,0.957,0,5,ARHGAP15
0,0.594275035748266,0.195,0.039,0,5,NEXMIF
0,0.593654387706781,0.439,0.169,0,5,CD4
0,0.593379974767446,0.891,0.537,0,5,LTB
0,0.579450285995552,0.358,0.125,0,5,LINC01891
0,0.579256296630811,0.508,0.248,0,5,SATB1
0,0.567695060622766,0.95,0.87,0,5,SARAF
0,0.562219069347706,0.938,0.799,0,5,ATM
0,0.561532836991161,0.283,0.082,0,5,PKIA
0,0.550807471350809,0.145,0.03,0,5,ST6GALNAC3
0,0.550141741293235,0.318,0.105,0,5,DENND5A
0,0.544877177119715,0.261,0.079,0,5,PTK2
0,0.542980936717751,0.343,0.104,0,5,PRKCA-AS1
0,0.531331937000712,0.327,0.106,0,5,FAM153CP
0,0.512554053943379,0.33,0.114,0,5,KLF7
0,0.510812070695357,0.254,0.033,0,5,ADTRP
0,0.50690952663547,0.219,0.06,0,5,AL353660.1
0,0.489302774833155,0.281,0.085,0,5,AC008892.1
0,0.48715622461564,0.185,0.046,0,5,NBEA
0,0.476672039386859,0.267,0.084,0,5,APP
0,0.476663372379195,0.208,0.043,0,5,CNKSR2
0,0.471664887050466,0.145,0.028,0,5,LINC01725
0,0.466840567837369,0.302,0.097,0,5,IL6R
0,0.466723830287413,0.211,0.039,0,5,SLC22A23
0,0.450392032054522,0.127,0.016,0,5,AL163932.1
0,0.436330743675931,0.341,0.134,0,5,TBC1D4
0,0.435726649505303,0.215,0.065,0,5,ALPK1
0,0.42980935009466,0.213,0.053,0,5,CCDC141
0,0.42060741870322,0.184,0.023,0,5,ANKRD55
0,0.417600512776896,0.16,0.016,0,5,EDAR
0,0.416715027364084,0.267,0.092,0,5,SLC8B1
0,0.406535082759565,0.257,0.078,0,5,AIF1
0,0.377713344955764,0.172,0.039,0,5,FAM184A
0,0.356051332605537,0.203,0.045,0,5,MDS2
0,0.355242734384618,0.139,0.027,0,5,PCBP3
0,0.342343714654685,0.108,0.007,0,5,RNF175
0,0.339040152655512,0.161,0.02,0,5,CA6
0,0.314915655771258,0.179,0.045,0,5,FAM153A
0,0.31177169914504,0.19,0.052,0,5,EPHX2
0,-0.521302194337975,0.999,1,0,5,MT-CO1
0,-0.552245817020346,0.896,0.967,0,5,HLA-E
0,-0.568005465246572,0.828,0.918,0,5,SERF2
0,-0.638120981584302,0.643,0.806,0,5,OAZ1
0,-0.640877821323447,0.962,0.985,0,5,TMSB4X
0,-0.645609876973653,0.865,0.939,0,5,UBC
0,-0.718683654235766,0.067,0.349,0,5,ANXA2
0,-0.733288282037404,0.741,0.876,0,5,MYL12A
0,-0.735547281567258,0.629,0.811,0,5,GAPDH
0,-0.738041814086002,0.3,0.556,0,5,YWHAQ
0,-0.743956926806398,0.124,0.386,0,5,APMAP
0,-0.757533138501882,0.485,0.723,0,5,ATXN1
0,-0.763553237492869,0.584,0.777,0,5,EMP3
0,-0.77150195776038,0.874,0.948,0,5,CALM1
0,-0.77405341105231,0.77,0.897,0,5,CFL1
0,-0.780794614910806,0.477,0.697,0,5,ANXA1
0,-0.787090475927525,0.427,0.652,0,5,REL
0,-0.787692313016048,0.236,0.514,0,5,SMAD7
0,-0.791456526252296,0.67,0.823,0,5,PARP8
0,-0.796399248403361,0.482,0.718,0,5,IER2
0,-0.797467961394439,0.61,0.806,0,5,UBB
0,-0.802325140681182,0.668,0.856,0,5,SRGN
0,-0.81123015027198,0.162,0.437,0,5,CTSC
0,-0.82319082414691,0.801,0.896,0,5,RABGAP1L
0,-0.828256471985807,0.732,0.887,0,5,ARPC2
0,-0.830907187582227,0.348,0.61,0,5,ARAP2
0,-0.838901862189709,0.927,0.973,0,5,ACTB
0,-0.849963900748282,0.025,0.323,0,5,MATK
0,-0.857390724330947,0.045,0.309,0,5,MAP3K8
0,-0.860566549873142,0.679,0.859,0,5,MYL6
0,-0.864413945820783,0.348,0.602,0,5,ITGAL
0,-0.87114052104924,0.117,0.418,0,5,HLA-DPB1
0,-0.874049738683734,0.081,0.385,0,5,APOBEC3G
0,-0.875702773566813,0.296,0.572,0,5,DNAJC1
0,-0.887987891399537,0.279,0.541,0,5,PYHIN1
0,-0.887996001679639,0.623,0.828,0,5,LCP1
0,-0.899108092896271,0.003,0.265,0,5,ADGRG1
0,-0.90020952427827,0.4,0.65,0,5,PPP1R16B
0,-0.904787658291325,0.569,0.774,0,5,S100A10
0,-0.905652890031655,0.437,0.668,0,5,ITGB2
0,-0.912526504560608,0.58,0.76,0,5,IFITM2
0,-0.913600043370681,0.742,0.88,0,5,S100A6
0,-0.935018589276972,0.314,0.598,0,5,ABHD17A
0,-0.970054919761349,0.44,0.739,0,5,CD99
0,-0.975413353920754,0.922,0.982,0,5,HLA-A
0,-0.97948970390239,0.089,0.451,0,5,ACTN4
0,-0.980756180234689,0.517,0.75,0,5,GNG2
0,-0.988147223010838,0.098,0.428,0,5,LYAR
0,-0.9887056361879,0.946,0.985,0,5,HLA-B
0,-0.990804818864485,0.071,0.409,0,5,BHLHE40
0,-0.997369335090532,0.981,0.996,0,5,B2M
0,-1.02424345893477,0.286,0.576,0,5,ID2
0,-1.02850376573014,0.324,0.643,0,5,ITGB1
0,-1.03781197142277,0.874,0.968,0,5,HLA-C
0,-1.04565811012792,0.024,0.308,0,5,CD8A
0,-1.04684842555734,0.767,0.91,0,5,PFN1
0,-1.05000779928398,0.188,0.46,0,5,JAZF1
0,-1.05387371454451,0.179,0.515,0,5,CD63
0,-1.07130873806492,0.318,0.626,0,5,GZMM
0,-1.08965991425895,0.322,0.653,0,5,FLNA
0,-1.10794796739454,0.365,0.723,0,5,AHNAK
0,-1.11620250282911,0.004,0.257,0,5,PDGFD
0,-1.12192093812154,0.311,0.559,0,5,DUSP2
0,-1.13515642357221,0.089,0.438,0,5,MYBL1
0,-1.14181065331745,0.024,0.292,0,5,TRGC2
0,-1.15130663542284,0.317,0.679,0,5,CLIC1
0,-1.16039038079629,0.225,0.568,0,5,SAMD3
0,-1.16338189504835,0.078,0.467,0,5,C12orf75
0,-1.16512758854425,0.56,0.825,0,5,TGFB1
0,-1.19642259079249,0.392,0.691,0,5,ARHGAP26
0,-1.22518459478015,0.677,0.835,0,5,IL32
0,-1.23067567403006,0.017,0.397,0,5,PLEK
0,-1.26735466204146,0.166,0.486,0,5,MCTP2
0,-1.27332906963647,0.191,0.519,0,5,AC002316.1
0,-1.28155255986726,0.317,0.728,0,5,RUNX3
0,-1.28717912637411,0.71,0.912,0,5,SH3BGRL3
