,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,
3321,2.50E-23,-0.367279911,0.421,0.433,9.39E-19,10,RORA,
3320,1.34E-25,-0.367363225,0.301,0.328,5.01E-21,10,TAOK3,
3309,4.08E-32,-0.367691719,0.33,0.359,1.53E-27,10,CFLAR,
3271,6.77E-61,-0.371648499,0.654,0.64,2.54E-56,10,UCP2,
3305,1.83E-36,-0.372649463,0.434,0.448,6.88E-32,10,IQGAP1,
3308,6.39E-33,-0.373904776,0.325,0.357,2.40E-28,10,DIAPH1,
3189,9.20E-203,-0.374303034,0.977,0.94,3.46E-198,10,CFL1,
3285,6.56E-50,-0.375725174,0.504,0.523,2.46E-45,10,CD2,
3108,0,-0.381104371,0.999,0.987,0,10,HLA-A,
3312,4.69E-31,-0.382612916,0.302,0.333,1.76E-26,10,PTPN4,
3302,1.61E-37,-0.383084144,0.398,0.417,6.05E-33,10,SSBP4,
3327,1.67E-19,-0.383199251,0.278,0.3,6.27E-15,10,CARD11,
3286,8.63E-50,-0.393203732,0.533,0.538,3.24E-45,10,ZAP70,
3336,3.81E-13,-0.39370174,0.348,0.347,1.43E-08,10,SYTL3,
3185,1.04E-212,-0.39488745,0.955,0.925,3.90E-208,10,CALM1,
3232,4.34E-113,-0.395402256,0.754,0.74,1.63E-108,10,PPIB,
3261,2.11E-71,-0.400835378,0.699,0.679,7.94E-67,10,JAK1,
3304,4.01E-37,-0.409530411,0.56,0.551,1.51E-32,10,CELF2,
3293,2.20E-43,-0.409897547,0.255,0.304,8.25E-39,10,SIPA1,
3265,9.61E-69,-0.411390267,0.591,0.591,3.61E-64,10,PDIA3,
3270,1.74E-63,-0.411466489,0.695,0.682,6.55E-59,10,SKAP1,
3278,6.66E-55,-0.411978964,0.4,0.434,2.50E-50,10,PPP1R18,
3207,2.09E-177,-0.414521283,0.939,0.93,7.85E-173,10,MT-ND4,
3249,1.77E-91,-0.417672432,0.731,0.711,6.66E-87,10,TGFB1,
3303,2.77E-37,-0.418395961,0.426,0.442,1.04E-32,10,STK10,
3266,1.76E-68,-0.419337881,0.521,0.539,6.62E-64,10,PSMB10,
3275,2.65E-57,-0.421292489,0.406,0.44,9.95E-53,10,DBI,
3279,3.04E-53,-0.42145607,0.335,0.386,1.14E-48,10,PTPN6,
3274,8.70E-58,-0.423984778,0.622,0.622,3.27E-53,10,MT-ND6,
3268,4.55E-66,-0.425725631,0.324,0.385,1.71E-61,10,DHRS7,
3109,0,-0.42587866,1,0.991,0,10,HLA-B,
3301,1.49E-37,-0.43030962,0.27,0.314,5.59E-33,10,INPP5D,
3110,0,-0.431985334,1,0.989,0,10,B2M,
3222,5.17E-140,-0.433514,0.792,0.774,1.94E-135,10,LSP1,
3137,1.26E-306,-0.434654402,0.997,0.991,4.72E-302,10,MT-CYB,
3223,8.05E-140,-0.440339227,0.814,0.783,3.02E-135,10,ARPC2,
3247,7.11E-94,-0.450100891,0.558,0.586,2.67E-89,10,SEPTIN7,
3236,4.51E-110,-0.451438457,0.686,0.692,1.69E-105,10,LCP1,
3317,1.46E-27,-0.457561587,0.364,0.384,5.49E-23,10,NEAT1,
3169,1.18E-242,-0.457695635,0.921,0.897,4.42E-238,10,MYL6,
3290,1.05E-44,-0.458999095,0.462,0.477,3.94E-40,10,PARP8,
3256,6.03E-78,-0.464499382,0.313,0.388,2.26E-73,10,DOK2,
3244,1.78E-98,-0.465588973,0.479,0.53,6.69E-94,10,CD53,
3294,1.31E-42,-0.465997406,0.372,0.402,4.93E-38,10,PRKCB,
3298,1.19E-39,-0.4663914,0.673,0.641,4.47E-35,10,CD247,
3281,5.88E-53,-0.467553048,0.375,0.416,2.21E-48,10,IQGAP2,
3245,8.41E-96,-0.472855061,0.265,0.37,3.16E-91,10,ANXA2,
3284,1.53E-51,-0.479749094,0.306,0.353,5.75E-47,10,SRPK2,
3224,3.08E-135,-0.481247993,0.635,0.651,1.15E-130,10,PPP1CA,
3260,6.27E-72,-0.486921851,0.587,0.593,2.35E-67,10,RNF213,
3254,3.69E-80,-0.487555138,0.708,0.695,1.39E-75,10,SRGN,
3273,3.19E-58,-0.490385011,0.244,0.306,1.20E-53,10,IKZF3,
3237,5.75E-110,-0.491084099,0.63,0.641,2.16E-105,10,RAP1B,
3143,1.10E-287,-0.492047654,0.943,0.947,4.12E-283,10,MT-ND5,
3264,3.09E-69,-0.492217784,0.424,0.467,1.16E-64,10,MBP,
3259,4.02E-72,-0.493650986,0.233,0.31,1.51E-67,10,ARHGAP25,
3231,6.53E-118,-0.493946952,0.425,0.525,2.45E-113,10,S100A11,
3235,1.39E-110,-0.499821014,0.594,0.619,5.21E-106,10,MSN,
3238,2.08E-109,-0.503410894,0.409,0.489,7.80E-105,10,GIMAP4,
3255,1.07E-79,-0.504041788,0.324,0.394,4.01E-75,10,MYO1G,
3289,4.70E-46,-0.506929723,0.455,0.471,1.76E-41,10,UTRN,
3253,1.74E-81,-0.511236601,0.236,0.318,6.54E-77,10,CDK2AP2,
3241,2.41E-105,-0.515510766,0.622,0.643,9.05E-101,10,FYN,
3263,1.03E-69,-0.530891215,0.388,0.432,3.87E-65,10,FAM49B,
3269,8.20E-64,-0.532068407,0.508,0.536,3.08E-59,10,IRF1,
3227,3.67E-132,-0.53421567,0.535,0.595,1.38E-127,10,GIMAP7,
3257,6.84E-76,-0.535101935,0.412,0.455,2.57E-71,10,AKNA,
3239,4.95E-107,-0.536278828,0.399,0.471,1.86E-102,10,TLN1,
3111,0,-0.541409205,0.995,0.969,0,10,PFN1,
3112,0,-0.542725525,0.996,0.995,0,10,MT-CO3,
3203,4.14E-180,-0.547002418,0.658,0.691,1.55E-175,10,PSMB9,
3113,0,-0.547841327,0.999,0.998,0,10,MT-CO2,
3246,1.10E-94,-0.553461653,0.298,0.379,4.14E-90,10,SPN,
3280,5.15E-53,-0.554614305,0.255,0.316,1.93E-48,10,IFITM3,
3262,3.30E-70,-0.557071946,0.42,0.459,1.24E-65,10,GNG2,
3258,8.23E-76,-0.564221168,0.367,0.42,3.09E-71,10,PIP4K2A,
3114,0,-0.567931898,0.932,0.929,0,10,PTPRC,
3115,0,-0.576256271,0.935,0.943,0,10,MT-ND4L,
3229,1.47E-126,-0.579410263,0.816,0.788,5.53E-122,10,IFITM2,
3267,4.98E-67,-0.585898266,0.408,0.451,1.87E-62,10,RABGAP1L,
3192,1.22E-194,-0.592419776,0.698,0.719,4.58E-190,10,PLAAT4,
3251,7.90E-87,-0.597975203,0.575,0.588,2.97E-82,10,PRKCH,
3142,1.53E-290,-0.6268807,0.778,0.85,5.76E-286,10,S100A4,
3226,1.55E-133,-0.634063882,0.25,0.36,5.82E-129,10,ARPC5L,
3204,6.77E-180,-0.635343925,0.537,0.603,2.54E-175,10,SLC9A3R1,
3240,2.53E-106,-0.657942344,0.294,0.383,9.50E-102,10,CBLB,
3116,0,-0.663947839,0.959,0.938,0,10,SH3BGRL3,
3117,0,-0.669173685,0.908,0.883,0,10,IL32,
3206,3.87E-179,-0.669617767,0.39,0.496,1.45E-174,10,PAXX,
3228,9.75E-129,-0.685138895,0.292,0.391,3.66E-124,10,ITGAL,
3210,4.35E-173,-0.693122369,0.488,0.561,1.63E-168,10,LITAF,
3194,1.08E-192,-0.727891895,0.566,0.635,4.07E-188,10,FLNA,
3118,0,-0.729726084,0.639,0.726,0,10,CD99,
3218,3.65E-145,-0.733347522,0.414,0.494,1.37E-140,10,RUNX3,
3155,2.72E-267,-0.740071205,0.728,0.751,1.02E-262,10,ITGB2,
3202,1.41E-181,-0.754334543,0.375,0.486,5.31E-177,10,GSTP1,
3157,2.93E-263,-0.763658679,0.479,0.586,1.10E-258,10,CD81,
3119,0,-0.764088667,0.998,0.999,0,10,MT-CO1,
3225,1.11E-134,-0.766714687,0.162,0.301,4.16E-130,10,CD8B,
3217,2.51E-150,-0.774955047,0.25,0.379,9.41E-146,10,ID2,
3197,1.10E-188,-0.777117827,0.163,0.308,4.12E-184,10,TPST2,
3198,3.43E-188,-0.804206072,0.224,0.364,1.29E-183,10,CD63,
3177,1.39E-224,-0.814823662,0.145,0.318,5.24E-220,10,LYAR,
3205,1.46E-179,-0.822182768,0.227,0.362,5.47E-175,10,HLA-DPA1,
3188,6.86E-204,-0.825934612,0.143,0.3,2.58E-199,10,PYHIN1,
3174,1.82E-229,-0.826878676,0.244,0.403,6.83E-225,10,CTSC,
3120,0,-0.83547793,0.865,0.892,0,10,CYBA,
3156,2.61E-266,-0.837964114,0.51,0.604,9.79E-262,10,ABHD17A,
3195,3.16E-191,-0.840161848,0.252,0.391,1.18E-186,10,HLA-DPB1,
3121,0,-0.843279515,0.805,0.83,0,10,HCST,
3180,3.49E-222,-0.854469182,0.159,0.323,1.31E-217,10,SAMD3,
3122,0,-0.856853177,0.586,0.717,0,10,CLIC1,
3167,1.94E-244,-0.86649078,0.137,0.309,7.30E-240,10,APMAP,
3162,4.90E-250,-0.872726988,0.128,0.305,1.84E-245,10,C12orf75,
3214,2.09E-164,-0.902339219,0.191,0.34,7.86E-160,10,LGALS1,
3199,2.40E-184,-0.906573856,0.813,0.791,9.02E-180,10,CD74,
3123,0,-0.920989424,0.575,0.711,0,10,MT-ATP8,
3163,8.59E-250,-0.950770888,0.152,0.328,3.22E-245,10,KLRG1,
3124,0,-0.995285126,0.423,0.563,0,10,GZMM,
3125,0,-1.000444118,0.131,0.337,0,10,MYO1F,
3150,5.48E-276,-1.015842869,0.242,0.416,2.06E-271,10,SYNE1,
3126,0,-1.110308429,0.08,0.303,0,10,MATK,
3138,7.19E-304,-1.189627695,0.111,0.309,2.70E-299,10,CMC1,
3148,2.69E-278,-1.238535485,0.138,0.333,1.01E-273,10,CD8A,
3127,0,-1.471817033,0.075,0.324,0,10,AOAH,
3128,0,-1.493271519,0.19,0.436,0,10,EFHD2,
3129,0,-1.510458467,0.01,0.308,0,10,PLEK,
3130,0,-1.832552188,0.262,0.54,0,10,CTSW,
3131,0,-2.377210042,0.088,0.511,0,10,GZMA,
3132,0,-2.408387167,0.049,0.434,0,10,PRF1,
3133,0,-2.754209353,0.003,0.372,0,10,GZMH,
3134,0,-2.92790863,0.079,0.53,0,10,CST7,
3135,0,-3.398975344,0.08,0.548,0,10,CCL5,
3136,0,-4.708310273,0.039,0.533,0,10,NKG7,
3338,0,2.04845134,0.493,0.294,0,11,RUNX1,
3339,0,1.985620317,0.714,0.582,0,11,PRKCH,
3340,0,1.963189373,0.603,0.443,0,11,RABGAP1L,
3341,0,1.898687141,0.764,0.705,0,11,ARHGAP15,
3342,0,1.896764769,0.433,0.274,0,11,CHST11,
3343,0,1.874397389,0.414,0.249,0,11,ATXN1,
3971,1.62E-297,1.803891395,0.352,0.21,6.08E-293,11,AC002316.1,
3344,0,1.795154061,0.606,0.464,0,11,UTRN,
3345,0,1.794702804,0.657,0.547,0,11,CELF2,
3346,0,1.786057403,0.505,0.377,0,11,NEAT1,
3347,0,1.781625293,0.457,0.308,0,11,SIK3,
3348,0,1.775443894,0.408,0.238,0,11,ZFAND3,
3349,0,1.749077661,0.671,0.58,0,11,ANKRD44,
3350,0,1.747870993,0.488,0.355,0,11,KLF12,
3351,0,1.736357421,0.455,0.299,0,11,ARID1B,
4017,3.59E-260,1.720197986,0.377,0.257,1.35E-255,11,SMYD3,
3352,0,1.718198386,0.329,0.161,0,11,ARL15,
3353,0,1.715470162,0.493,0.342,0,11,LRBA,
4064,2.63E-177,1.704816559,0.396,0.325,9.89E-173,11,MAML2,
3354,0,1.698165124,0.714,0.681,0,11,SKAP1,
3979,9.95E-294,1.693350975,0.406,0.284,3.74E-289,11,ELMO1,
4031,8.46E-247,1.688421973,0.302,0.175,3.18E-242,11,NCALD,
3355,0,1.682408499,0.487,0.394,0,11,ZBTB20,
3356,0,1.673963586,0.524,0.46,0,11,PITPNC1,
3357,0,1.671754176,0.436,0.301,0,11,LPP,
4052,7.06E-219,1.66809046,0.366,0.255,2.65E-214,11,TGFBR3,
3358,0,1.664840512,0.341,0.196,0,11,ARHGAP26,
3359,0,1.664423474,0.413,0.26,0,11,KANSL1,
4100,1.49E-124,1.662764081,0.303,0.23,5.59E-120,11,PRKCA,
3360,0,1.660808399,0.521,0.429,0,11,RORA,
3361,0,1.626403267,0.437,0.304,0,11,DOCK2,
3362,0,1.626293888,0.511,0.387,0,11,TNRC6B,
4059,3.37E-191,1.620186941,0.401,0.308,1.26E-186,11,AOAH,
3363,0,1.61904269,0.494,0.397,0,11,PRKCB,
4023,3.86E-254,1.605946744,0.332,0.203,1.45E-249,11,PTPRJ,
3364,0,1.599387384,0.576,0.512,0,11,CYTH1,
3365,0,1.599002936,0.794,0.8,0,11,MBNL1,
3366,0,1.584892433,0.54,0.472,0,11,DOCK10,
4010,3.22E-268,1.570182185,0.376,0.253,1.21E-263,11,EXOC4,
4030,8.26E-247,1.56639918,0.337,0.213,3.10E-242,11,BTBD9,
3982,5.89E-291,1.552280479,0.474,0.374,2.21E-286,11,CBLB,
4153,1.15E-49,1.541077068,0.364,0.381,4.32E-45,11,BCL2,
3977,2.41E-294,1.540036311,0.374,0.239,9.04E-290,11,VPS13B,
4001,1.42E-273,1.538460612,0.487,0.414,5.33E-269,11,PIP4K2A,
3367,0,1.538013176,0.492,0.407,0,11,ANKRD11,
4024,3.50E-253,1.534999808,0.322,0.195,1.31E-248,11,VTI1A,
4006,3.23E-271,1.533717776,0.482,0.412,1.21E-266,11,DPYD,
4020,1.12E-254,1.527321873,0.307,0.178,4.21E-250,11,TRAPPC9,
4022,2.75E-254,1.526588466,0.484,0.404,1.03E-249,11,SYNE1,
3975,1.81E-294,1.525630154,0.332,0.192,6.80E-290,11,KDM6A,
4050,2.52E-221,1.519621511,0.393,0.295,9.47E-217,11,CARD11,
4043,1.63E-235,1.519571175,0.402,0.301,6.12E-231,11,TNIK,
3368,0,1.501903931,0.576,0.546,0,11,CDC42SE2,
3986,1.07E-286,1.497386612,0.538,0.508,4.02E-282,11,BCL11B,
4048,2.46E-226,1.497074439,0.336,0.218,9.24E-222,11,RAPGEF1,
4045,8.45E-232,1.496948996,0.338,0.221,3.17E-227,11,TBC1D22A,
4026,2.38E-248,1.492531801,0.312,0.185,8.95E-244,11,FTX,
4068,1.10E-172,1.492256255,0.368,0.287,4.12E-168,11,LINC01619,
4035,9.37E-242,1.480856256,0.326,0.203,3.52E-237,11,MED13L,
3369,0,1.474962683,0.638,0.624,0,11,RIPOR2,
4039,6.84E-240,1.471697132,0.385,0.276,2.57E-235,11,KMT2C,
4027,5.96E-248,1.464209669,0.316,0.189,2.24E-243,11,CDKAL1,
3995,7.04E-280,1.462467417,0.527,0.474,2.64E-275,11,PARP8,
4046,3.68E-227,1.461526151,0.363,0.253,1.38E-222,11,FAM172A,
4065,3.83E-177,1.45937461,0.338,0.244,1.44E-172,11,ST6GAL1,
4129,6.76E-79,1.459026932,0.408,0.421,2.54E-74,11,INPP4B,
4086,4.02E-142,1.456107871,0.422,0.385,1.51E-137,11,THEMIS,
4115,1.11E-104,1.440083723,0.321,0.254,4.18E-100,11,ZEB2,
4090,5.44E-138,1.435244668,0.327,0.249,2.04E-133,11,PPP1R16B,
4071,4.44E-166,1.435013772,0.313,0.218,1.67E-161,11,FBXL17,
4062,9.00E-181,1.423715455,0.352,0.26,3.38E-176,11,INPP4A,
4073,6.09E-163,1.422549857,0.349,0.264,2.29E-158,11,CNOT6L,
4080,2.89E-153,1.419956679,0.39,0.331,1.08E-148,11,PIK3R5,
4067,2.16E-175,1.416181526,0.303,0.203,8.13E-171,11,STIM1,
4055,8.29E-199,1.410423952,0.386,0.296,3.11E-194,11,NLRC5,
4056,6.30E-194,1.409725713,0.377,0.288,2.37E-189,11,PCNX1,
4076,8.14E-160,1.409541931,0.309,0.217,3.06E-155,11,PPP3CA,
4004,1.94E-272,1.407055976,0.569,0.567,7.30E-268,11,RASA3,
4119,1.72E-96,1.406611504,0.317,0.264,6.47E-92,11,PHACTR2,
4108,3.05E-112,1.405898447,0.396,0.367,1.15E-107,11,PDE3B,
4063,8.33E-178,1.404744639,0.366,0.282,3.13E-173,11,STAG1,
4054,3.81E-199,1.402343369,0.438,0.378,1.43E-194,11,SSH2,
3998,2.73E-277,1.401625752,0.501,0.433,1.03E-272,11,MACF1,
3370,0,1.401306307,0.633,0.591,0,11,RNF213,
4116,5.36E-100,1.39905103,0.306,0.248,2.01E-95,11,CDC14A,
4075,6.34E-160,1.391954343,0.353,0.272,2.38E-155,11,TBC1D5,
4082,9.46E-150,1.390127254,0.303,0.215,3.55E-145,11,FOXN3,
4069,1.17E-171,1.383068264,0.31,0.211,4.39E-167,11,NCOA1,
3371,0,1.376697855,0.591,0.559,0,11,SYNE2,
4060,2.99E-190,1.374907721,0.458,0.412,1.12E-185,11,IQGAP2,
4061,9.48E-186,1.36817783,0.31,0.206,3.56E-181,11,NCOA2,
4102,1.66E-122,1.365301036,0.39,0.34,6.23E-118,11,CEMIP2,
4084,2.28E-149,1.363073045,0.375,0.309,8.55E-145,11,INPP5D,
4058,2.05E-191,1.362510874,0.484,0.462,7.71E-187,11,EML4,
4072,2.30E-163,1.357453765,0.338,0.252,8.63E-159,11,PAN3,
4085,2.84E-144,1.340495509,0.319,0.238,1.07E-139,11,TCF12,
4104,4.12E-121,1.337531782,0.387,0.35,1.55E-116,11,SRPK2,
4078,8.59E-157,1.337068297,0.367,0.294,3.23E-152,11,HERC1,
4077,7.03E-159,1.337035112,0.304,0.212,2.64E-154,11,COP1,
3372,0,1.335512377,0.994,0.999,0,11,MT-CO1,
4093,8.65E-133,1.327969906,0.363,0.305,3.25E-128,11,JMJD1C,
4105,5.09E-116,1.325170538,0.378,0.335,1.91E-111,11,ESYT2,
4083,2.13E-149,1.323675928,0.354,0.277,7.98E-145,11,CDK17,
4089,1.69E-138,1.320600813,0.325,0.249,6.34E-134,11,FAF1,
4110,4.71E-111,1.320415521,0.324,0.263,1.77E-106,11,MBD5,
3373,0,1.319394481,1,0.999,0,11,MALAT1,
4053,3.09E-210,1.317193533,0.481,0.439,1.16E-205,11,STK10,
3374,0,1.312212697,0.627,0.642,0,11,FYN,
4079,5.30E-154,1.304679401,0.389,0.329,1.99E-149,11,BIRC6,
4097,2.16E-127,1.302347553,0.37,0.318,8.11E-123,11,PDE7A,
4087,2.42E-140,1.301728013,0.378,0.323,9.09E-136,11,ASH1L,
4107,9.75E-115,1.291684066,0.394,0.367,3.66E-110,11,PACS1,
4092,5.63E-133,1.289538683,0.426,0.403,2.11E-128,11,STAT4,
4091,3.42E-133,1.279776866,0.302,0.222,1.28E-128,11,PICALM,
4112,1.89E-108,1.279743204,0.359,0.314,7.11E-104,11,GPRIN3,
4099,1.25E-125,1.278728571,0.341,0.278,4.69E-121,11,ARIH1,
4096,4.79E-128,1.26990471,0.328,0.258,1.80E-123,11,KDM4C,
4040,5.53E-238,1.269846948,0.557,0.567,2.08E-233,11,SMCHD1,
4111,2.81E-109,1.264143195,0.343,0.291,1.06E-104,11,PLCL2,
4120,2.65E-96,1.259307453,0.424,0.43,9.95E-92,11,FAM49B,
4049,9.70E-225,1.255837081,0.601,0.645,3.64E-220,11,CD247,
4121,3.44E-93,1.248637203,0.363,0.326,1.29E-88,11,MYO1F,
4118,6.46E-99,1.243481914,0.347,0.305,2.43E-94,11,PRKCQ,
4147,5.66E-54,1.241167886,0.372,0.389,2.12E-49,11,CAMK4,
4088,1.15E-138,1.234935681,0.408,0.37,4.31E-134,11,AAK1,
4070,1.14E-170,1.232423342,0.489,0.476,4.29E-166,11,PPP2R5C,
4007,3.47E-271,1.226950849,0.608,0.623,1.30E-266,11,MT-ND6,
4109,3.78E-112,1.224656523,0.4,0.375,1.42E-107,11,CCDC88C,
4103,6.67E-122,1.223150718,0.347,0.289,2.50E-117,11,USP34,
3375,0,1.214336414,0.992,0.999,0,11,MT-CO2,
4081,5.18E-151,1.212943779,0.476,0.478,1.95E-146,11,AKAP13,
4126,2.04E-84,1.200986868,0.317,0.273,7.68E-80,11,NFATC3,
4113,2.99E-107,1.199473552,0.303,0.238,1.12E-102,11,RICTOR,
4123,7.91E-91,1.19693974,0.32,0.274,2.97E-86,11,CCSER2,
4117,7.00E-100,1.19263758,0.4,0.388,2.63E-95,11,DOCK8,
4114,7.34E-105,1.184613052,0.412,0.404,2.76E-100,11,SLC38A1,
4128,7.07E-80,1.183856621,0.34,0.31,2.65E-75,11,ARHGEF3,
4125,1.33E-86,1.17255661,0.308,0.257,4.98E-82,11,ARAP2,
4095,1.45E-129,1.170600498,0.463,0.467,5.43E-125,11,ATM,
4136,6.97E-71,1.164270155,0.321,0.294,2.62E-66,11,UBAC2,
4101,4.96E-123,1.161841961,0.462,0.476,1.86E-118,11,FNBP1,
3376,0,1.160073076,0.986,0.995,0,11,MT-CO3,
4124,4.00E-87,1.156772688,0.41,0.417,1.50E-82,11,TC2N,
4139,4.99E-63,1.155962262,0.339,0.326,1.88E-58,11,TAOK3,
3377,0,1.15084584,0.97,0.985,0,11,MT-ATP6,
3378,0,1.14877683,0.886,0.925,0,11,MT-ND3,
4131,1.90E-75,1.139138035,0.407,0.425,7.12E-71,11,EPB41,
4143,1.13E-59,1.132804832,0.406,0.436,4.24E-55,11,P2RY8,
4162,6.00E-43,1.131034422,0.374,0.412,2.25E-38,11,TNFAIP8,
4130,1.40E-78,1.129999045,0.344,0.319,5.25E-74,11,SEMA4D,
3379,0,1.129440464,0.917,0.948,0,11,MT-ND5,
4106,8.65E-116,1.12749135,0.45,0.461,3.25E-111,11,USP15,
3380,0,1.121781622,0.998,1,0,11,MT-RNR2,
3381,0,1.120329614,0.979,0.992,0,11,MT-CYB,
4151,4.10E-50,1.114233132,0.31,0.293,1.54E-45,11,NFATC2,
4244,6.22E-13,1.111955715,0.284,0.313,2.33E-08,11,NFKB1,
4127,3.36E-81,1.108129399,0.44,0.467,1.26E-76,11,MBP,
4036,3.14E-241,1.108074741,0.663,0.707,1.18E-236,11,MT-ATP8,
4138,8.54E-65,1.093784374,0.384,0.387,3.21E-60,11,ITGAL,
4074,1.19E-162,1.092824182,0.561,0.641,4.46E-158,11,IKZF1,
4146,2.15E-55,1.090720986,0.334,0.327,8.09E-51,11,GLS,
4135,4.07E-72,1.087360695,0.346,0.327,1.53E-67,11,NIPBL,
4145,1.39E-55,1.086998858,0.42,0.459,5.22E-51,11,GNG2,
4134,2.62E-72,1.084892291,0.3,0.261,9.84E-68,11,PUM2,
4133,3.35E-74,1.074852807,0.412,0.431,1.26E-69,11,RASA2,
4137,2.82E-66,1.069984641,0.318,0.29,1.06E-61,11,OGA,
3382,0,1.067820027,0.904,0.944,0,11,MT-ND4L,
4132,3.23E-75,1.067008079,0.429,0.454,1.21E-70,11,AKNA,
4141,4.54E-62,1.060370318,0.41,0.444,1.71E-57,11,SH3KBP1,
4144,8.51E-56,1.058817099,0.335,0.328,3.20E-51,11,ZNF292,
4166,4.42E-40,1.047012719,0.325,0.332,1.66E-35,11,SORL1,
4140,4.52E-62,1.040748441,0.433,0.486,1.70E-57,11,ARID4B,
4142,4.55E-61,1.034414552,0.388,0.407,1.71E-56,11,MYCBP2,
4156,3.51E-46,1.033670327,0.306,0.292,1.32E-41,11,PREX1,
4122,9.30E-93,1.031349329,0.446,0.475,3.49E-88,11,DDX17,
4205,1.12E-23,1.007404629,0.303,0.316,4.21E-19,11,SAMD3,
4182,1.71E-32,1.003495469,0.351,0.384,6.43E-28,11,ITK,
4219,6.04E-18,1.000164879,0.394,0.473,2.27E-13,11,ADGRE5,
4165,1.63E-41,0.999884447,0.358,0.384,6.12E-37,11,GLG1,
4157,2.20E-45,0.998108263,0.305,0.295,8.26E-41,11,OGT,
3383,0,0.994388438,0.893,0.943,0,11,MT-ND1,
3384,0,0.994378364,0.987,0.996,0,11,MT-RNR1,
4180,7.35E-33,0.990314648,0.307,0.313,2.76E-28,11,LUC7L3,
4184,2.35E-32,0.988577746,0.31,0.32,8.81E-28,11,USP3,
4190,6.51E-30,0.986572032,0.334,0.359,2.44E-25,11,BPTF,
4208,2.13E-23,0.985127083,0.32,0.349,8.01E-19,11,PPP3CC,
3385,0,0.973386186,0.875,0.933,0,11,MT-ND4,
4176,2.23E-33,0.97025917,0.305,0.306,8.38E-29,11,ARHGAP25,
3386,0,0.96446581,0.813,0.889,0,11,MT-ND2,
4192,1.09E-29,0.942715522,0.324,0.344,4.08E-25,11,XRN1,
4160,1.18E-43,0.941519784,0.429,0.499,4.41E-39,11,CD96,
4178,5.87E-33,0.9296061,0.332,0.351,2.20E-28,11,VPS13C,
4212,5.42E-20,0.926599872,0.354,0.411,2.03E-15,11,CCNL1,
4203,7.85E-25,0.906798761,0.296,0.303,2.95E-20,11,IKZF3,
4241,2.60E-13,0.903746211,0.313,0.348,9.75E-09,11,SYTL3,
4225,2.33E-16,0.886988852,0.303,0.333,8.73E-12,11,PTPN4,
4220,1.09E-17,0.885708858,0.284,0.303,4.11E-13,11,CHD2,
4271,2.36E-07,0.881075595,0.269,0.309,0.008860093,11,FLI1,
4227,4.97E-16,0.874160262,0.28,0.302,1.87E-11,11,PIAS1,
4239,1.09E-13,0.856809305,0.283,0.311,4.10E-09,11,ITSN2,
4226,4.57E-16,0.856176832,0.29,0.314,1.72E-11,11,WNK1,
4238,9.17E-14,0.856073806,0.314,0.357,3.44E-09,11,DIAPH1,
4252,5.72E-11,0.85186384,0.346,0.423,2.15E-06,11,ZC3HAV1,
4268,6.31E-08,0.850429937,0.315,0.378,0.002367756,11,OSBPL8,
4229,9.76E-16,0.846636829,0.357,0.423,3.66E-11,11,CLEC2D,
4276,2.29E-06,0.845716146,0.29,0.34,0.085960433,11,TGFBR2,
4243,4.57E-13,0.842601333,0.291,0.323,1.72E-08,11,ROCK1,
4269,1.31E-07,0.842562731,0.284,0.328,0.004903755,11,NR3C1,
4290,9.76E-05,0.841659184,0.263,0.309,1,11,VOPP1,
4287,4.55E-05,0.840880797,0.268,0.313,1,11,PCED1B,
4300,0.005263548,0.838626809,0.274,0.333,1,11,TTC39C,
4249,3.24E-11,0.837165555,0.317,0.37,1.21E-06,11,PPP1R12A,
4273,8.46E-07,0.831496274,0.286,0.334,0.031764356,11,STK38,
4274,9.57E-07,0.821455867,0.268,0.307,0.035937652,11,RSF1,
3387,0,0.820459091,0.82,0.934,0,11,PTPRC,
4223,1.13E-16,0.818705507,0.399,0.477,4.23E-12,11,ITGA4,
4251,4.83E-11,0.817543628,0.331,0.393,1.81E-06,11,NCOR1,
4284,9.49E-06,0.814099408,0.264,0.305,0.356413572,11,RASGRP1,
4206,1.13E-23,0.805956442,0.425,0.525,4.26E-19,11,RSRP1,
4245,1.57E-12,0.801665488,0.364,0.447,5.89E-08,11,N4BP2L2,
4189,1.22E-30,0.795873222,0.455,0.573,4.56E-26,11,PRRC2C,
4148,4.82E-53,0.793247582,0.516,0.646,1.81E-48,11,RBM39,
4277,2.36E-06,0.792590622,0.289,0.342,0.088505056,11,RNF149,
4267,4.39E-08,0.791893742,0.317,0.378,0.001650124,11,SMARCA2,
4235,1.39E-14,0.787584142,0.389,0.484,5.21E-10,11,KMT2E,
4260,1.92E-09,0.776321929,0.335,0.404,7.23E-05,11,ATRX,
4262,7.44E-09,0.775790955,0.431,0.581,0.000279344,11,CD44,
4254,1.53E-10,0.774853963,0.411,0.534,5.76E-06,11,APBB1IP,
4285,2.08E-05,0.774823939,0.366,0.464,0.782035478,11,PIK3R1,
4259,1.86E-09,0.769294349,0.383,0.487,6.97E-05,11,SP100,
4261,5.24E-09,0.760029365,0.371,0.47,0.000196893,11,SRSF11,
4288,6.45E-05,0.737705468,0.309,0.378,1,11,RBM25,
4246,2.69E-12,0.7337824,0.434,0.572,1.01E-07,11,LRRFIP1,
