"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"236",1.78136149045686e-281,0.807999070731825,0.406,0.075,6.68954680511265e-277,"pDC","LIMD1"
"237",1.78776933842004e-278,1.30412930090416,0.712,0.219,6.71361019656876e-274,"pDC","INPP4A"
"238",3.86638571971179e-277,0.762642046801144,0.382,0.066,1.45194382932337e-272,"pDC","ADGRG5"
"239",4.49955720432037e-275,1.11176764190177,0.517,0.121,1.68971871693843e-270,"pDC","CCDC186"
"240",4.69646221488639e-275,0.885912351143126,0.439,0.089,1.76366245555628e-270,"pDC","ATG101"
"241",3.45130159307732e-272,1.32733494633614,0.642,0.186,1.29606728724833e-267,"pDC","OFD1"
"242",3.34013664869625e-271,1.50729370557477,0.901,0.432,1.2543215156849e-266,"pDC","SAMHD1"
"243",1.60759492052175e-270,1.30811512827238,0.717,0.234,6.03700120503535e-266,"pDC","UVRAG"
"244",3.08311371749424e-270,1.17484859328792,0.577,0.15,1.15780169433061e-265,"pDC","PPM1K"
"245",7.07710563314424e-269,0.931267897273879,0.399,0.074,2.65766547841466e-264,"pDC","PLAAT3"
"246",1.70245950844619e-268,1.08452863118221,0.538,0.132,6.39324619206799e-264,"pDC","TP53I13"
"247",1.56792596292007e-264,0.835441554766361,0.406,0.079,5.88803236855375e-260,"pDC","NBPF14"
"248",8.6378815543197e-263,1.11924095443282,0.637,0.18,3.24378366009368e-258,"pDC","FCGRT"
"249",1.25539553652426e-261,0.804495297587077,0.417,0.082,4.71438685830955e-257,"pDC","SPNS3"
"250",1.58721095680735e-261,1.09128526719632,0.682,0.211,5.96045330609862e-257,"pDC","SPINT2"
"251",1.96861662577373e-261,0.820558102814701,0.481,0.107,7.3927460147681e-257,"pDC","TSPAN3"
"252",4.2649512398214e-261,0.770248306345697,0.42,0.08,1.60161713909013e-256,"pDC","SLAMF7"
"253",5.49324872997471e-260,1.0036610450659,0.534,0.132,2.0628796955674e-255,"pDC","GGA2"
"254",1.87831890106039e-259,1.02651432972849,0.573,0.147,7.0536509691521e-255,"pDC","LAIR1"
"255",1.20379279069055e-258,1.0476873065417,0.445,0.096,4.52060306688023e-254,"pDC","SUSD1"
"256",2.59723914752516e-258,1.53845761099485,0.929,0.654,9.75341217070123e-254,"pDC","PPIB"
"257",3.64495922394244e-258,1.18235471539373,0.698,0.225,1.3687915373671e-253,"pDC","IRF2BP2"
"258",1.08798802418553e-256,0.9818114387006,0.572,0.151,4.0857214272239e-252,"pDC","ARHGAP17"
"259",1.09415917124451e-256,0.969451792103341,0.529,0.131,4.1088959357745e-252,"pDC","STX7"
